0.0 100.0
585 [0.04951283, 0.0505063, 0.66868561, 0.07403481, 0.0770351, 0.08022535] 2
590 [0.04578217, 0.02778997, 0.57244209, 0.20792425, 0.09173845, 0.05432308] 2
591 [0.1109799, 0.03886415, 0.56750151, 0.10768422, 0.09716781, 0.0778024] 2
594 [0.0623439, 0.03842245, 0.51459909, 0.13309312, 0.18252107, 0.06902036] 2
595 [0.07828595, 0.04358129, 0.65812102, 0.07079633, 0.06825335, 0.08096205] 2
596 [0.04476104, 0.04363245, 0.61430569, 0.05884796, 0.18901293, 0.04943993] 2
597 [0.05230511, 0.05734939, 0.48737465, 0.16512295, 0.13828072, 0.09956717] 2
598 [0.05230511, 0.05734939, 0.48737465, 0.16512295, 0.13828072, 0.09956717] 2
599 [0.03416251, 0.52992143, 0.08404145, 0.18703158, 0.05637763, 0.1084654] 2
601 [0.03655178, 0.05232401, 0.65596996, 0.12572589, 0.05242044, 0.07700792] 2
602 [0.03192082, 0.24821113, 0.30494175, 0.23170551, 0.09459004, 0.08863075] 2
611 [0.03985878, 0.0476966, 0.62336606, 0.15112759, 0.07277985, 0.06517111] 2
612 [0.07101731, 0.09891171, 0.28987183, 0.0836659, 0.38046145, 0.07607181] 2
615 [0.0843125, 0.23068739, 0.32242043, 0.07484705, 0.20441787, 0.08331475] 2
617 [0.07423848, 0.16887378, 0.38070331, 0.11124175, 0.13127693, 0.13366575] 2
618 [0.15969869, 0.0774699, 0.4646938, 0.05980957, 0.15126513, 0.0870629] 2
620 [0.09466145, 0.07733729, 0.41176521, 0.10467062, 0.19244537, 0.11912006] 2
621 [0.13585403, 0.11200632, 0.27926246, 0.10382799, 0.20228259, 0.16676662] 2
622 [0.04489997, 0.02732434, 0.66366475, 0.10624066, 0.08587671, 0.07199356] 2
623 [0.04254092, 0.10570605, 0.55583178, 0.0779728, 0.15931327, 0.05863518] 2
628 [0.27136721, 0.0850685, 0.3096911, 0.06861107, 0.18039285, 0.08486927] 2
633 [0.04784467, 0.05161602, 0.684929, 0.0694741, 0.10058581, 0.0455504] 2
635 [0.0846913, 0.17771202, 0.42927356, 0.05319824, 0.16791791, 0.08720696] 2
637 [0.03826107, 0.08056966, 0.35974484, 0.07506948, 0.37924542, 0.06710953] 2
638 [0.12061189, 0.18846705, 0.29288658, 0.08167255, 0.1422639, 0.17409802] 2
639 [0.05245004, 0.04608066, 0.35321855, 0.13549865, 0.35152916, 0.06122294] 2
643 [0.28485645, 0.08825895, 0.14193895, 0.06985648, 0.30646437, 0.1086248] 2
651 [0.05135036, 0.03742933, 0.44472297, 0.23135793, 0.0603309, 0.17480851] 2
653 [0.05357339, 0.07303108, 0.74598488, 0.00821825, 0.07105577, 0.04813663] 2
654 [0.05785653, 0.05491734, 0.75268645, 0.03630442, 0.04343488, 0.05480039] 2
657 [0.07589934, 0.04523352, 0.62215882, 0.10175229, 0.05999842, 0.0949576] 2
661 [0.07586725, 0.07867332, 0.34451664, 0.10030542, 0.06519807, 0.3354393] 2
662 [0.073085, 0.03298979, 0.68792413, 0.04770544, 0.07256421, 0.08573143] 2
664 [0.5890988, 0.05871287, 0.1369316, 0.02961924, 0.12867001, 0.05696749] 2
665 [0.07551655, 0.0504751, 0.49324148, 0.0543141, 0.23836725, 0.08808552] 2
666 [0.03792843, 0.07810287, 0.50849005, 0.15931299, 0.13950963, 0.07665604] 2
669 [0.13373903, 0.08611112, 0.2917495, 0.19504061, 0.17600297, 0.11735677] 2
670 [0.08561952, 0.04808028, 0.45690444, 0.19177008, 0.11252401, 0.10510168] 2
672 [0.26213119, 0.11871445, 0.18324721, 0.14936882, 0.09722729, 0.18931103] 2
675 [0.0502171, 0.13070291, 0.50727999, 0.12320173, 0.11078382, 0.07781445] 2
676 [0.07640477, 0.05682587, 0.47663864, 0.08882941, 0.2292458, 0.07205551] 2
677 [0.1053529, 0.07984405, 0.43548671, 0.1428866, 0.08204454, 0.1543852] 2
678 [0.1146016, 0.05359198, 0.53643689, 0.11740667, 0.07685069, 0.10111217] 2
679 [0.05325082, 0.08719743, 0.05753792, 0.23015977, 0.08421296, 0.48764111] 2
682 [0.06580802, 0.06908546, 0.39169722, 0.13412168, 0.22594559, 0.11334204] 2
684 [0.04944291, 0.02947045, 0.73039952, 0.06686613, 0.05797878, 0.06584221] 2
685 [0.07941643, 0.03932413, 0.47304464, 0.09686285, 0.22336031, 0.08799164] 2
686 [0.40217665, 0.06284595, 0.23469882, 0.03308926, 0.17498037, 0.09220895] 2
687 [0.28586417, 0.10296208, 0.14609077, 0.09170976, 0.13466976, 0.23870346] 2
689 [0.0944835, 0.0338448, 0.60840945, 0.08698174, 0.10074193, 0.07553858] 2
692 [0.20576026, 0.09308954, 0.38953932, 0.0656481, 0.10081786, 0.1451449] 2
695 [0.08685595, 0.08222274, 0.2387804, 0.2644386, 0.2000002, 0.12770211] 2
701 [0.05863319, 0.06720603, 0.6109772, 0.11483751, 0.05416054, 0.09418553] 2
704 [0.21838001, 0.04082332, 0.41822604, 0.03399031, 0.18603684, 0.10254348] 2
705 [0.14535966, 0.06442292, 0.54670095, 0.05750292, 0.10247321, 0.08354034] 2
706 [0.06544114, 0.01698398, 0.75597294, 0.1270306, 0.01148138, 0.02308996] 2
708 [0.09342734, 0.07407738, 0.72739172, 0.02959336, 0.04001391, 0.03549629] 2
709 [0.0571332, 0.40412193, 0.2438669, 0.10257227, 0.08020923, 0.11209647] 2
710 [0.54925959, 0.0503811, 0.09958599, 0.06314537, 0.1150604, 0.12256757] 2
712 [0.09703419, 0.05274941, 0.53770608, 0.06051487, 0.15610648, 0.09588897] 2
713 [0.12604363, 0.17992781, 0.31627747, 0.07691405, 0.09478873, 0.2060483] 2
716 [0.2446751, 0.03679165, 0.48439545, 0.07751793, 0.09926116, 0.0573587] 2
717 [0.04537868, 0.03350095, 0.45769894, 0.24336456, 0.07299892, 0.14705794] 2
719 [0.07442364, 0.06888626, 0.56365461, 0.11969934, 0.0715459, 0.10179025] 2
722 [0.14512556, 0.04484237, 0.4861367, 0.10277521, 0.07968339, 0.14143676] 2
723 [0.03037025, 0.03117941, 0.22592101, 0.57351891, 0.06527699, 0.07373344] 2
725 [0.13518338, 0.17537923, 0.2275104, 0.0896345, 0.07659037, 0.29570212] 2
728 [0.19307222, 0.03987001, 0.47984896, 0.07430533, 0.09205446, 0.12084903] 2
729 [0.07469686, 0.2722951, 0.20537039, 0.07527897, 0.28961069, 0.08274799] 2
731 [0.1297513, 0.080652, 0.41039907, 0.07128505, 0.18014121, 0.12777137] 2
737 [0.12119542, 0.07147335, 0.42434506, 0.08103424, 0.22058883, 0.08136309] 2
741 [0.07577735, 0.10367123, 0.29391661, 0.06082839, 0.36193148, 0.10387494] 2
743 [0.0825048, 0.08647231, 0.38762555, 0.09177906, 0.27600443, 0.07561385] 2
748 [0.04837173, 0.12225831, 0.55550201, 0.07629196, 0.14249516, 0.05508082] 2
749 [0.18117093, 0.08137538, 0.40981885, 0.06959812, 0.10595049, 0.15208624] 2
751 [0.04283024, 0.20701132, 0.48006498, 0.0991392, 0.12200887, 0.04894538] 2
752 [0.03918255, 0.0443864, 0.07251058, 0.6829813, 0.08216277, 0.0787764] 3
754 [0.0310824, 0.03905927, 0.06587812, 0.74608646, 0.0367009, 0.08119286] 3
755 [0.06384609, 0.05250196, 0.21564425, 0.44094704, 0.13541124, 0.09164942] 3
758 [0.03867118, 0.03656113, 0.03738729, 0.16873061, 0.03116923, 0.68748056] 3
763 [0.04032346, 0.03603109, 0.07809741, 0.56132322, 0.04177584, 0.24244899] 3
766 [0.03293681, 0.16074725, 0.14598762, 0.51530798, 0.08104384, 0.06397649] 3
768 [0.05501632, 0.06215677, 0.1489934, 0.58285316, 0.05679609, 0.09418426] 3
771 [0.03130071, 0.03650928, 0.25033097, 0.51460335, 0.10442962, 0.06282607] 3
775 [0.03759529, 0.03885476, 0.05934713, 0.15573739, 0.05921349, 0.64925195] 3
776 [0.03573373, 0.03435598, 0.1779596, 0.62234746, 0.0584004, 0.07120281] 3
782 [0.03940659, 0.57332537, 0.03830423, 0.13341618, 0.08210533, 0.1334423] 3
784 [0.05418705, 0.12354568, 0.09106816, 0.13096057, 0.25100641, 0.34923213] 3
790 [0.07221635, 0.14693946, 0.2127566, 0.2764329, 0.13405483, 0.15759986] 3
793 [0.20850515, 0.13109156, 0.08181576, 0.36195897, 0.07978062, 0.13684794] 3
795 [0.03115043, 0.04107734, 0.1872756, 0.58390165, 0.0945974, 0.06199759] 3
796 [0.05904215, 0.045852, 0.29278203, 0.47342778, 0.06521828, 0.06367776] 3
798 [0.02779416, 0.19737891, 0.11595555, 0.50777362, 0.08523274, 0.06586502] 3
802 [0.19284058, 0.05924192, 0.35800769, 0.24417478, 0.07166592, 0.07406911] 3
804 [0.0392733, 0.05197974, 0.04843737, 0.41667882, 0.04743503, 0.39619573] 3
805 [0.04860687, 0.12091641, 0.10067829, 0.14636123, 0.48642782, 0.09700937] 3
806 [0.06646497, 0.04943629, 0.12042901, 0.47293302, 0.09042315, 0.20031356] 3
807 [0.0944756, 0.07566688, 0.0865596, 0.20398444, 0.20422742, 0.33508606] 3
809 [0.02798237, 0.03366948, 0.05559934, 0.74231024, 0.03716017, 0.10327839] 3
810 [0.04114786, 0.16691999, 0.06942517, 0.56167578, 0.09068459, 0.07014661] 3
811 [0.24780383, 0.05131944, 0.27578614, 0.2777123, 0.09112376, 0.05625453] 3
812 [0.20573372, 0.06580456, 0.33489619, 0.18118535, 0.11115376, 0.10122642] 3
815 [0.05317355, 0.05612533, 0.20444092, 0.51450475, 0.04837622, 0.12337923] 3
817 [0.04955039, 0.07403654, 0.03197788, 0.07471699, 0.04378591, 0.7259323] 3
819 [0.04301151, 0.38186986, 0.05899181, 0.14670071, 0.16228695, 0.20713914] 3
820 [0.04140349, 0.07312678, 0.23820963, 0.14262502, 0.43759382, 0.06704127] 3
822 [0.08896815, 0.08143742, 0.0830851, 0.66439472, 0.08172496, 0.00038965] 3
824 [0.03206875, 0.03499125, 0.07501211, 0.75805452, 0.03747578, 0.0623976] 3
826 [0.02721058, 0.02815544, 0.0788041, 0.70493766, 0.0430717, 0.11782052] 3
827 [0.03845027, 0.03217975, 0.08957174, 0.71017101, 0.06101474, 0.06861249] 3
831 [0.05363934, 0.05466873, 0.04227681, 0.73398069, 0.08425406, 0.03118037] 3
832 [0.05139286, 0.065109, 0.05526145, 0.72011465, 0.08737953, 0.02074251] 3
833 [0.34329012, 0.06791028, 0.16136938, 0.23342923, 0.08991935, 0.10408163] 3
835 [0.04854781, 0.10816837, 0.16780187, 0.27152519, 0.07951691, 0.32443985] 3
836 [0.048172, 0.08499921, 0.13118901, 0.44327788, 0.08600211, 0.20635979] 3
837 [0.02975645, 0.03234602, 0.07522138, 0.75706149, 0.04506822, 0.06054644] 3
838 [0.0466913, 0.04371131, 0.36563972, 0.10125735, 0.05405317, 0.38864715] 3
843 [0.07229588, 0.09372456, 0.11190615, 0.27940359, 0.15155201, 0.29111781] 3
846 [0.0562906, 0.08887603, 0.23532757, 0.28364094, 0.27623081, 0.05963404] 3
851 [0.03727993, 0.20575626, 0.06884608, 0.47368809, 0.08911606, 0.12531358] 3
852 [0.05118652, 0.39001673, 0.0515229, 0.16645766, 0.25554914, 0.08526705] 3
854 [0.08380007, 0.05246096, 0.35974552, 0.34011047, 0.06770672, 0.09617626] 3
858 [0.03593761, 0.04473527, 0.14307827, 0.61933642, 0.09517533, 0.06173711] 3
860 [0.02624137, 0.02874828, 0.12617921, 0.70663509, 0.04298326, 0.06921279] 3
862 [0.02711629, 0.03489395, 0.07046491, 0.70623455, 0.06752036, 0.09376994] 3
864 [0.03870813, 0.03451394, 0.05909637, 0.733952, 0.0297449, 0.10398467] 3
867 [0.04485541, 0.04645387, 0.05463495, 0.69304127, 0.04154011, 0.11947439] 3
868 [0.0362636, 0.03382415, 0.46287603, 0.32741297, 0.07261856, 0.0670047] 3
870 [0.03978859, 0.16473734, 0.05461327, 0.43599021, 0.05559587, 0.24927472] 3
877 [0.05250237, 0.04884009, 0.23796452, 0.20262167, 0.0874508, 0.37062055] 3
881 [0.05579182, 0.24294704, 0.21828031, 0.15246448, 0.19551366, 0.13500268] 3
883 [0.036884, 0.03327742, 0.08660738, 0.72153368, 0.05380129, 0.06789623] 3
884 [0.07378065, 0.18018619, 0.06249571, 0.23444815, 0.11343633, 0.33565296] 3
885 [0.04150663, 0.0369554, 0.31533051, 0.42984491, 0.10600602, 0.07035652] 3
888 [0.03508585, 0.03723015, 0.03545723, 0.10356694, 0.03654863, 0.7521112] 3
889 [0.06643103, 0.14183398, 0.04482042, 0.26614133, 0.09829464, 0.38247861] 3
891 [0.35850104, 0.05075017, 0.17213589, 0.17201291, 0.05700163, 0.18959837] 3
893 [0.49601817, 0.04125985, 0.16645549, 0.11846622, 0.06242046, 0.11537981] 3
894 [0.07502039, 0.05366239, 0.42999781, 0.1093416, 0.09003664, 0.24194116] 3
895 [0.05308327, 0.03014502, 0.59396241, 0.12773762, 0.10273348, 0.09233821] 3
898 [0.02832426, 0.04318119, 0.04394566, 0.76709015, 0.05157058, 0.06588816] 3
902 [0.03076615, 0.03698288, 0.06673782, 0.69804437, 0.06908187, 0.0983869] 3
903 [0.07116672, 0.04537337, 0.1416462, 0.38522823, 0.05598754, 0.30059793] 3
904 [0.12975174, 0.04089674, 0.27934653, 0.31902123, 0.05772657, 0.17325718] 3
906 [0.08349869, 0.03019258, 0.28808165, 0.46431716, 0.04813801, 0.08577191] 3
907 [0.29803386, 0.04523743, 0.23669991, 0.26916489, 0.07143337, 0.07943053] 3
908 [0.46200368, 0.06271277, 0.15344588, 0.13904953, 0.09590332, 0.08688482] 3
909 [0.04432945, 0.03871272, 0.08536645, 0.73992657, 0.04188992, 0.04977489] 3
911 [0.06629549, 0.37433955, 0.17173385, 0.19567951, 0.13909453, 0.05285708] 3
913 [0.03456915, 0.22444889, 0.0441466, 0.27630516, 0.07703768, 0.34349252] 3
914 [0.18726308, 0.07784631, 0.41443701, 0.19039536, 0.06065029, 0.06940795] 3
916 [0.08605011, 0.31051693, 0.05744323, 0.14776573, 0.05977024, 0.33845377] 3
917 [0.04962376, 0.04633185, 0.11075065, 0.63494808, 0.08460799, 0.07373767] 3
921 [0.0438543, 0.05302136, 0.36751811, 0.31891525, 0.13812235, 0.07856865] 3
922 [0.09827486, 0.09018949, 0.07907811, 0.52848951, 0.07392384, 0.13004419] 3
923 [0.02836603, 0.0362675, 0.0711328, 0.7106969, 0.05497075, 0.09856602] 3
924 [0.03011479, 0.02911911, 0.13446259, 0.65507227, 0.0501872, 0.10104403] 3
926 [0.13448953, 0.03954974, 0.32385042, 0.34897244, 0.08750269, 0.0656352] 3
929 [0.62798078, 0.05960079, 0.06405124, 0.05409811, 0.08196707, 0.112302] 3
931 [0.03379307, 0.03827868, 0.07482693, 0.69891092, 0.03963564, 0.11455477] 3
933 [0.02898893, 0.04341449, 0.05289022, 0.76722079, 0.04676369, 0.06072189] 3
935 [0.05679965, 0.15076097, 0.27930101, 0.16251847, 0.27440793, 0.07621196] 3
937 [0.0388903, 0.14175233, 0.27068851, 0.1920943, 0.19824601, 0.15832856] 3
938 [0.17611954, 0.12889595, 0.16766598, 0.14264051, 0.04223763, 0.3424404] 3
939 [0.0238392, 0.02749482, 0.17553152, 0.65017373, 0.04509311, 0.07786762] 3
941 [0.03196742, 0.03900407, 0.06192505, 0.73202513, 0.05697351, 0.07810481] 3
942 [0.15452346, 0.0475518, 0.2795389, 0.28683831, 0.06613545, 0.16541208] 3
944 [0.03764877, 0.06714299, 0.04264242, 0.42073665, 0.09534267, 0.33648651] 3
946 [0.07097751, 0.17629934, 0.26632696, 0.08503626, 0.31685462, 0.0845053] 3
948 [0.18561246, 0.05871856, 0.38842167, 0.15515741, 0.0982514, 0.11383849] 3
949 [0.03749413, 0.08759583, 0.0742475, 0.60645715, 0.12866635, 0.06553904] 3
952 [0.11625117, 0.09175938, 0.22722151, 0.27358888, 0.09559105, 0.19558801] 3
953 [0.04107397, 0.16924407, 0.09218285, 0.45025198, 0.19183675, 0.05541038] 3
955 [0.03479307, 0.07704751, 0.06834326, 0.64807764, 0.10745946, 0.06427907] 3
957 [0.0881778, 0.13892012, 0.12976712, 0.2029813, 0.08919749, 0.35095616] 3
959 [0.04343415, 0.03598307, 0.08322597, 0.66188656, 0.07335001, 0.10212025] 3
960 [0.03576428, 0.06457176, 0.04923842, 0.63774698, 0.09081932, 0.12185924] 3
962 [0.02437282, 0.03860666, 0.07780211, 0.66881067, 0.06095249, 0.12945526] 3
963 [0.03488644, 0.06644931, 0.04886243, 0.66280522, 0.08546545, 0.10153115] 3
965 [0.03769132, 0.04687446, 0.08427672, 0.49397988, 0.10521776, 0.23195987] 3
967 [0.04487286, 0.04614717, 0.10860319, 0.61142606, 0.08234786, 0.10660286] 3
968 [0.04300498, 0.04604844, 0.14266225, 0.56512042, 0.07284368, 0.13032023] 3
969 [0.04967163, 0.11488716, 0.08026987, 0.53369635, 0.15218752, 0.06928748] 3
970 [0.03817104, 0.24952086, 0.0762777, 0.43480149, 0.07216557, 0.12906334] 3
971 [0.04651976, 0.09298386, 0.05427046, 0.41355236, 0.09446185, 0.2982117] 3
972 [0.04622947, 0.11824638, 0.0916093, 0.52546277, 0.14681079, 0.07164129] 3
976 [0.41915715, 0.06102212, 0.15675507, 0.12245464, 0.11319817, 0.12741285] 3
978 [0.12666249, 0.11776922, 0.05909653, 0.25698307, 0.08082416, 0.35866452] 3
980 [0.09915363, 0.06986258, 0.15030766, 0.27688648, 0.05492712, 0.34886253] 3
981 [0.05337885, 0.14232349, 0.06918677, 0.13602681, 0.07742018, 0.5216639] 3
983 [0.03291438, 0.04310165, 0.12133435, 0.67956631, 0.0563831, 0.06670021] 3
988 [0.06907727, 0.11278555, 0.05504652, 0.16470173, 0.08863021, 0.50975872] 3
989 [0.0822863, 0.12714616, 0.08660426, 0.18781902, 0.09434587, 0.42179838] 3
990 [0.08651235, 0.06823365, 0.11496284, 0.51456979, 0.06567208, 0.15004929] 3
991 [0.04861601, 0.07727514, 0.33641847, 0.22283784, 0.23753143, 0.07732111] 3
992 [0.03377919, 0.26500959, 0.04331316, 0.3257632, 0.08543059, 0.24670426] 3
994 [0.05742338, 0.09417163, 0.07822708, 0.27094931, 0.0463824, 0.4528462] 3
998 [0.05307718, 0.0601246, 0.23399538, 0.25827444, 0.07396969, 0.32055871] 3
1000 [0.07285834, 0.07465284, 0.2899598, 0.32783963, 0.12300306, 0.11168632] 3
1001 [0.04954959, 0.04498755, 0.593124, 0.16020767, 0.04693105, 0.10520014] 3
1005 [0.0884359, 0.09319103, 0.19427036, 0.21417339, 0.19355012, 0.2163792] 3
1008 [0.07782109, 0.0623486, 0.4139871, 0.17134829, 0.06174798, 0.21274695] 3
1010 [0.15970894, 0.1457414, 0.16149868, 0.18425032, 0.15100982, 0.19779084] 3
1013 [0.07403394, 0.19471665, 0.09469399, 0.18405336, 0.11377186, 0.3387302] 3
1021 [0.08293078, 0.10434436, 0.18089323, 0.22621484, 0.13674878, 0.26886801] 3
1022 [0.04922073, 0.03452203, 0.33991522, 0.34778647, 0.10644119, 0.12211436] 3
1023 [0.17444677, 0.19937449, 0.11705858, 0.29691302, 0.14466658, 0.06754055] 3
1024 [0.06654568, 0.03888468, 0.45033736, 0.26260705, 0.06645658, 0.11516866] 3
1025 [0.13117296, 0.12943269, 0.06963956, 0.19179009, 0.07241052, 0.40555419] 3
1026 [0.04089792, 0.11270837, 0.06146714, 0.34116754, 0.05856378, 0.38519525] 3
1028 [0.16732054, 0.08369405, 0.318997, 0.13638549, 0.21294199, 0.08066093] 3
1029 [0.04107657, 0.04088955, 0.07170913, 0.66282135, 0.03017307, 0.15333034] 3
1030 [0.05425269, 0.07750729, 0.1316062, 0.26587322, 0.08976513, 0.38099547] 3
1031 [0.02867772, 0.06378846, 0.08134837, 0.46267334, 0.11484791, 0.2486642] 3
1033 [0.05576678, 0.27748654, 0.10749959, 0.33729596, 0.0808682, 0.14108294] 3
1034 [0.10558185, 0.2984355, 0.09818348, 0.10607104, 0.10428317, 0.28744496] 3
1035 [0.04500904, 0.10353551, 0.07686913, 0.40343226, 0.14628403, 0.22487002] 3
1037 [0.08291711, 0.05238892, 0.12310756, 0.55366752, 0.08743959, 0.10047929] 3
1038 [0.05202395, 0.11600741, 0.09980619, 0.1733174, 0.07882948, 0.48001557] 3
1041 [0.15256767, 0.09104564, 0.32114471, 0.16416399, 0.15202897, 0.11904902] 3
1044 [0.06232811, 0.24735852, 0.25439918, 0.11494727, 0.24161247, 0.07935446] 3
1045 [0.03750488, 0.05664458, 0.08660525, 0.50430528, 0.09934752, 0.21559248] 3
1046 [0.03566811, 0.05729107, 0.17593559, 0.48637269, 0.08519988, 0.15953266] 3
1048 [0.05083124, 0.05147185, 0.13573739, 0.51359296, 0.076631, 0.17173555] 3
1049 [0.21255605, 0.38222779, 0.05180462, 0.10767369, 0.16040643, 0.08533143] 3
1050 [0.09237229, 0.14216329, 0.13176812, 0.09636975, 0.19056003, 0.34676652] 3
1052 [0.41676353, 0.04576276, 0.11003955, 0.13494765, 0.04544303, 0.24704349] 3
1053 [0.0598366, 0.13679082, 0.1580683, 0.13838742, 0.07270521, 0.43421165] 3
1054 [0.03336211, 0.10081598, 0.19639847, 0.33679073, 0.1131792, 0.21945351] 3
1056 [0.03727281, 0.04673067, 0.1654256, 0.57324837, 0.09492663, 0.08239592] 3
1057 [0.07254661, 0.18693168, 0.06653566, 0.2522173, 0.15085433, 0.27091442] 4
1058 [0.04824414, 0.06436161, 0.52788197, 0.14443552, 0.10877457, 0.10630218] 4
1065 [0.02638714, 0.03161, 0.1697166, 0.52931815, 0.0516445, 0.19132361] 4
1067 [0.20960566, 0.06955631, 0.06698841, 0.14845521, 0.07608294, 0.42931147] 4
1068 [0.07865612, 0.13353908, 0.08543454, 0.11928151, 0.48309453, 0.09999422] 4
1069 [0.27169754, 0.072112, 0.14407624, 0.09104012, 0.35582574, 0.06524836] 4
1072 [0.06372693, 0.0502599, 0.09331293, 0.14550885, 0.18800775, 0.45918364] 4
1073 [0.02855522, 0.05884068, 0.11335702, 0.520818, 0.07610666, 0.20232242] 4
1075 [0.11041907, 0.0899121, 0.18792459, 0.40068189, 0.13112347, 0.07993887] 4
1076 [0.05839956, 0.06479019, 0.18364088, 0.15588742, 0.46076252, 0.07651944] 4
1077 [0.06725291, 0.13407584, 0.25450684, 0.07263398, 0.4012505, 0.07027993] 4
1081 [0.04176317, 0.0724053, 0.2990948, 0.15208793, 0.35259219, 0.08205661] 4
1082 [0.1215648, 0.25089057, 0.3172614, 0.06533226, 0.15390998, 0.09104099] 4
1083 [0.04635595, 0.08681149, 0.31038442, 0.15749565, 0.31672094, 0.08223155] 4
1084 [0.04833984, 0.07294472, 0.1047655, 0.1717838, 0.39839167, 0.20377447] 4
1089 [0.05067839, 0.15315324, 0.2482722, 0.05208035, 0.44711449, 0.04870133] 4
1092 [0.11205524, 0.17945234, 0.11192712, 0.05606877, 0.47573363, 0.0647629] 4
1094 [0.03218783, 0.04384455, 0.15527675, 0.44103727, 0.08136285, 0.24629075] 4
1095 [0.04060908, 0.03870835, 0.08603918, 0.00963792, 0.69034729, 0.13465818] 4
1096 [0.05143052, 0.07829818, 0.10953726, 0.24736933, 0.21833101, 0.29503369] 4
1097 [0.05881296, 0.03127577, 0.49897594, 0.18431895, 0.11072233, 0.11589407] 4
1100 [0.04656001, 0.10996967, 0.22345148, 0.13710452, 0.38898591, 0.0939284] 4
1101 [0.05615673, 0.08150508, 0.2537784, 0.06752035, 0.46651605, 0.07452339] 4
1103 [0.13444771, 0.17175305, 0.18852011, 0.14739192, 0.24752958, 0.11035763] 4
1104 [0.11045567, 0.42979205, 0.09425944, 0.10677724, 0.14499955, 0.11371605] 4
1106 [0.04329623, 0.05214565, 0.33374215, 0.32195958, 0.15942147, 0.08943493] 4
1108 [0.04725656, 0.03050065, 0.61796676, 0.10811086, 0.09948006, 0.09668511] 4
1113 [0.04217955, 0.16072835, 0.22083433, 0.29114562, 0.19989801, 0.08521415] 4
1115 [0.05456659, 0.19096754, 0.30335416, 0.13178025, 0.13398887, 0.18534258] 4
1116 [0.04780516, 0.27336903, 0.34106957, 0.04473035, 0.23900416, 0.05402174] 4
1117 [0.15222864, 0.07256913, 0.23742778, 0.08760336, 0.22459872, 0.22557237] 4
1118 [0.06343221, 0.09404473, 0.08706528, 0.06218589, 0.6122003, 0.08107159] 4
1120 [0.05229391, 0.06728585, 0.40432032, 0.11673999, 0.2713931, 0.08796683] 4
1121 [0.09495373, 0.08464219, 0.2419136, 0.1461309, 0.36877441, 0.06358517] 4
1123 [0.03727753, 0.1378044, 0.19281808, 0.27712199, 0.13076873, 0.22420926] 4
1124 [0.06901868, 0.15053845, 0.21527628, 0.05894413, 0.45611267, 0.05010979] 4
1127 [0.07038611, 0.11111231, 0.27951306, 0.11066025, 0.37115995, 0.05716831] 4
1128 [0.13726834, 0.08374188, 0.21459554, 0.07611308, 0.4220105, 0.06627066] 4
1136 [0.12011093, 0.22783541, 0.11641089, 0.04719628, 0.43513604, 0.05331045] 4
1138 [0.05890089, 0.05506527, 0.39842139, 0.14776212, 0.27034367, 0.06950666] 4
1140 [0.06229171, 0.10211763, 0.08004568, 0.0900599, 0.53645394, 0.12903115] 4
1144 [0.19675799, 0.21472994, 0.143728, 0.0862024, 0.27439109, 0.08419058] 4
1146 [0.21010863, 0.09010951, 0.37442817, 0.05591454, 0.16910867, 0.10033048] 4
1149 [0.19188488, 0.07939843, 0.20314326, 0.08283414, 0.3122911, 0.13044818] 4
1151 [0.22187389, 0.27186116, 0.10643099, 0.04051955, 0.23112854, 0.12818586] 4
1153 [0.16251675, 0.16851239, 0.09862942, 0.23472494, 0.07227788, 0.26333862] 4
1154 [0.05703483, 0.10787073, 0.07697282, 0.13553711, 0.09353441, 0.5290501] 4
1155 [0.08401956, 0.05077669, 0.44686433, 0.05039411, 0.29926903, 0.06867628] 4
1157 [0.27190924, 0.15061753, 0.07851098, 0.08880086, 0.28640961, 0.12375179] 4
1158 [0.07467348, 0.38018491, 0.17587746, 0.10911076, 0.21015889, 0.04999449] 4
1160 [0.23927798, 0.09797629, 0.29152223, 0.07101327, 0.1870081, 0.11320213] 4
1163 [0.33985926, 0.04827729, 0.13245989, 0.0758414, 0.15859242, 0.24496975] 4
1166 [0.08093843, 0.14103, 0.16270645, 0.13728042, 0.2435055, 0.2345392] 4
1167 [0.06901683, 0.18660049, 0.10726343, 0.17402798, 0.25775846, 0.20533282] 4
1168 [0.05754026, 0.13289755, 0.10416091, 0.33847943, 0.15959363, 0.20732823] 4
1169 [0.05830262, 0.08741194, 0.14033033, 0.1198702, 0.51411067, 0.07997424] 4
1170 [0.06571928, 0.07044774, 0.32691461, 0.11603022, 0.32093945, 0.09994871] 4
1171 [0.05195951, 0.06029977, 0.68174971, 0.05507833, 0.08586017, 0.0650525] 4
1173 [0.1035502, 0.15464593, 0.18681606, 0.15388505, 0.21646718, 0.18463557] 4
1175 [0.09389109, 0.15645066, 0.11592614, 0.18272964, 0.12332284, 0.32767963] 4
1176 [0.06214878, 0.10027246, 0.10156485, 0.06478872, 0.58824593, 0.08297927] 4
1178 [0.04317328, 0.04704788, 0.03355387, 0.07472687, 0.77805692, 0.02344118] 4
1180 [0.08512235, 0.09185241, 0.08883176, 0.06398022, 0.52753041, 0.14268284] 4
1182 [0.03245142, 0.02186073, 0.04971377, 0.05646502, 0.76575058, 0.07375848] 4
1183 [0.04385316, 0.0985451, 0.07063828, 0.09919624, 0.59174973, 0.09601749] 4
